show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_num,duration_unit,qtd_generos,idade_conteudo,decada_lancamento,mes_adicao,ano_adicao,indicador_filme_serie,faixa_duracao,categoria_idade,duration_minmax,idade_standardized
s6294,Movie,Beyond the Clouds,Majid Majidi,India,2018-08-10,2018.0,,120 min,"Dramas, Independent Movies, International Movies",120.0,min,3,8.0,2010.0s,8.0,2018.0,1,Médio,Novo,0.3786407766990291,-0.42931513988543624
s2056,Movie,Freaks – You're One of Us,Felix Binder,Germany,2020-09-02,2020.0,TV-MA,93 min,"Dramas, Independent Movies, International Movies",93.0,min,3,6.0,2020.0s,9.0,2020.0,1,Médio,Novo,0.29126213592233013,-0.6561002196491362
s667,TV Show,Gameboys Level-Up Edition,Ivan Andrew Payawal,,2021-06-19,2020.0,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1.0,Season,3,6.0,2020.0s,6.0,2021.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s7100,Movie,Ishqedarriyaan,V. K. Prakash,India,2018-03-01,2015.0,TV-14,130 min,"Dramas, International Movies, Romantic Movies",130.0,min,3,11.0,2010.0s,3.0,2018.0,1,Longo,Intermediário,0.4110032362459547,-0.08913752023988618
s6973,Movie,Hiroshima: The Real History,Lucy van Beek,United Kingdom,2017-03-31,2015.0,TV-PG,95 min,Documentaries,95.0,min,1,11.0,2010.0s,3.0,2017.0,1,Médio,Intermediário,0.2977346278317152,-0.08913752023988618
s8592,Movie,Time Please,,,2018-01-01,2013.0,TV-14,125 min,"Comedies, Dramas, International Movies",125.0,min,3,13.0,2010.0s,1.0,2018.0,1,Longo,Antigo,0.39482200647249194,0.13764755952381386
s733,Movie,To All the Boys: Always and Forever - The Afterparty,,Pakistan,2021-06-12,2021.0,TV-MA,36 min,Movies,36.0,min,1,5.0,2020.0s,6.0,2021.0,1,Curto,Novo,0.10679611650485438,-0.7694927595309863
s4036,TV Show,The Confrontation,,Pakistan,2019-03-08,2018.0,TV-PG,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,8.0,2010.0s,3.0,2019.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s4128,TV Show,Live,,South Korea,2019-02-05,2018.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",1.0,Season,3,8.0,2010.0s,2.0,2019.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s7097,Movie,Iron Cowboy: The Story of the 50.50.50,,United States,2019-07-19,2018.0,TV-14,77 min,"Documentaries, Sports Movies",77.0,min,2,8.0,2010.0s,7.0,2019.0,1,Médio,Novo,0.2394822006472492,-0.42931513988543624
s2108,Movie,The Sleepover,Trish Sie,United States,2020-08-21,2020.0,TV-PG,104 min,"Action & Adventure, Children & Family Movies, Comedies",104.0,min,3,6.0,2020.0s,8.0,2020.0,1,Médio,Novo,0.3268608414239482,-0.6561002196491362
s5867,TV Show,Cooked,,United States,2016-02-19,2016.0,TV Show,1 Season,Docuseries,1.0,Season,1,10.0,2010.0s,2.0,2016.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s1206,TV Show,The Lost Pirate Kingdom,,United States,2021-03-15,2021.0,TV-MA,1 Season,"Docuseries, Science & Nature TV, TV Action & Adventure",1.0,Season,3,5.0,2020.0s,3.0,2021.0,0,Série (Temporadas),Novo,,-0.7694927595309863
s5083,TV Show,Disjointed,,United States,2018-01-12,2018.0,TV-MA,2 Seasons,TV Comedies,2.0,Seasons,1,8.0,2010.0s,1.0,2018.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s4132,TV Show,Violet Evergarden,,Japan,2019-02-05,2018.0,TV Show,1 Season,"Anime Series, International TV Shows, Romantic TV Shows",1.0,Season,3,8.0,2010.0s,2.0,2019.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s3140,Movie,Honeymoon Travels Pvt. Ltd.,Reema Kagti,India,2019-12-15,2007.0,TV-14,119 min,"Comedies, Dramas, International Movies",119.0,min,3,19.0,2000.0s,12.0,2019.0,1,Médio,Antigo,0.3754045307443366,0.8180027988149139
s6361,TV Show,Border Patrol,,,,2016.0,TV-PG,1 Season,Reality TV,1.0,Season,1,10.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s2323,TV Show,Homemade,,Chile,2020-06-30,2020.0,TV-MA,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,6.0,2020.0s,6.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s791,Movie,Dream/Killer,Andrew Jenks,United States,2021-06-02,2015.0,TV-MA,109 min,Documentaries,109.0,min,1,11.0,2010.0s,6.0,2021.0,1,Médio,Intermediário,0.34304207119741104,-0.08913752023988618
s404,TV Show,The Movies That Made Us,,United States,,2021.0,TV-MA,2 Seasons,Docuseries,2.0,Seasons,1,5.0,2020.0s,,,0,Série (Temporadas),Novo,,-0.7694927595309863
s4180,TV Show,Memory Love,,Pakistan,2019-01-18,2017.0,TV Show,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1.0,Season,3,9.0,2010.0s,1.0,2019.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s8682,Movie,Vitti Dandu,Ganesh Kadam,India,2017-07-15,2014.0,,116 min,"Dramas, International Movies",116.0,min,2,12.0,2010.0s,7.0,2017.0,1,Médio,Antigo,0.36569579288025894,0.024255019641963835
s1520,Movie,Mukhsin,Yasmin Ahmad,Malaysia,,2006.0,TV-PG,98 min,"Children & Family Movies, Comedies, Dramas",98.0,min,3,20.0,2000.0s,,,1,Médio,Antigo,0.3074433656957929,0.9313953386967639
s7844,Movie,Red Christmas,Craig Anderson,Australia,2017-12-11,2016.0,TV-MA,81 min,Horror Movies,81.0,min,1,10.0,2010.0s,12.0,2017.0,1,Médio,Intermediário,0.2524271844660194,-0.2025300601217362
s1436,Movie,Pieces of a Woman,Kornél Mundruczó,,2021-01-07,2020.0,R,128 min,Dramas,128.0,min,1,6.0,2020.0s,1.0,2021.0,1,Longo,Novo,0.4045307443365696,-0.6561002196491362
s3354,Movie,Zoé: Panoramas,"Rodrigo Guardiola, Gabriel Cruz Rivas",Mexico,2019-11-01,2016.0,TV-MA,89 min,"Documentaries, International Movies, Music & Musicals",89.0,min,3,10.0,2010.0s,11.0,2019.0,1,Médio,Intermediário,0.2783171521035599,-0.2025300601217362
s6287,Movie,"Berlin, I Love You",,Germany,2019-06-08,2019.0,R,120 min,"Dramas, International Movies, Romantic Movies",120.0,min,3,7.0,2010.0s,6.0,2019.0,1,Médio,Novo,0.3786407766990291,-0.5427076797672862
s64,Movie,Naruto the Movie: Ninja Clash in the Land of Snow,Tensai Okamura,,2021-09-15,2004.0,TV-PG,83 min,"Action & Adventure, Anime Features, International Movies",83.0,min,3,22.0,2000.0s,9.0,2021.0,1,Médio,Antigo,0.25889967637540456,1.158180418460464
s5672,TV Show,Immortal Classic,,South Korea,2016-12-15,2012.0,TV Show,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",1.0,Season,3,14.0,2010.0s,12.0,2016.0,0,Série (Temporadas),Antigo,,0.25104009940566385
s4856,Movie,Catching Feelings,Kagiso Lediga,South Africa,,2018.0,TV-MA,117 min,"Comedies, International Movies, Romantic Movies",117.0,min,3,8.0,2010.0s,,,1,Médio,Novo,0.36893203883495146,-0.42931513988543624
s5928,Movie,Wyatt Cenac: Brooklyn,Wyatt Cenac,United States,2014-10-21,2014.0,TV-MA,68 min,Stand-Up Comedy,68.0,min,1,12.0,2010.0s,10.0,2014.0,1,Médio,Antigo,0.2103559870550162,0.024255019641963835
s1510,Movie,"Ariana grande: excuse me, i love you",Paul Dugdale,United States,2020-12-21,2020.0,TV-MA,98 min,"Documentaries, Music & Musicals",98.0,min,2,6.0,2020.0s,12.0,2020.0,1,Médio,Novo,0.3074433656957929,-0.6561002196491362
s4825,TV Show,Club de Cuervos Presents: The Ballad of Hugo Sánchez,,United States,2018-06-18,2018.0,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",1.0,Season,3,8.0,2010.0s,6.0,2018.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s755,Movie,A Private War,Matthew Heineman,United Kingdom,2021-06-05,2018.0,,110 min,"Dramas, Independent Movies",110.0,min,2,8.0,2010.0s,6.0,2021.0,1,Médio,Novo,0.34627831715210355,-0.42931513988543624
s4124,Movie,ReMastered: The Two Killings of Sam Cooke,Kelly Duane de la Vega,United States,2019-02-08,2019.0,TV-MA,74 min,"Documentaries, Music & Musicals",74.0,min,2,7.0,2010.0s,2.0,2019.0,1,Médio,Novo,0.22977346278317154,-0.5427076797672862
s7221,Movie,Knowing,Alex Proyas,United States,2019-10-01,2009.0,PG-13,121 min,"Sci-Fi & Fantasy, Thrillers",121.0,min,2,17.0,2000.0s,10.0,2019.0,1,Longo,Antigo,0.3818770226537217,0.5912177190512139
s4782,Movie,Luciano Mellera: Infantiloide,"Raúl Campos, Jan Suter",Argentina,2018-07-06,2018.0,TV-14,66 min,Stand-Up Comedy,66.0,min,1,8.0,2010.0s,7.0,2018.0,1,Médio,Novo,0.2038834951456311,-0.42931513988543624
s8212,Movie,The Black Room,Rolfe Kanefsky,United States,2017-08-07,2016.0,TV-MA,95 min,Horror Movies,95.0,min,1,10.0,2010.0s,8.0,2017.0,1,Médio,Intermediário,0.2977346278317152,-0.2025300601217362
s7705,Movie,Paranormal Activity,Oren Peli,United States,2020-01-01,2007.0,R,86 min,"Horror Movies, Thrillers",86.0,min,2,19.0,2000.0s,1.0,2020.0,1,Médio,Antigo,0.26860841423948223,0.8180027988149139
s1712,TV Show,Graceful Friends,,South Korea,2020-11-12,2020.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1.0,Season,3,6.0,2020.0s,11.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s5643,Movie,Coin Heist,Emily Hagins,United States,2017-01-06,2017.0,,98 min,"Children & Family Movies, Dramas",98.0,min,2,9.0,2010.0s,1.0,2017.0,1,Médio,Intermediário,0.3074433656957929,-0.3159226000035862
s7762,TV Show,Power Rangers Dino Charge,,United States,2015-12-02,2015.0,TV-Y7,1 Season,Kids' TV,1.0,Season,1,11.0,2010.0s,12.0,2015.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s5605,Movie,The Fury of a Patient Man,Raúl Arévalo,Spain,2017-02-15,2016.0,TV-MA,92 min,"International Movies, Thrillers",92.0,min,2,10.0,2010.0s,2.0,2017.0,1,Médio,Intermediário,0.28802588996763756,-0.2025300601217362
s3939,TV Show,Our Planet,Alastair Fothergill,Unitd Kingdom,2019-04-05,2019.0,TV-PG,1 Season,"Docuseries, Science & Nature TV",1.0,Season,2,7.0,2010.0s,4.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s6245,Movie,Barely Lethal,Kyle Newman,United States,2018-07-26,2015.0,PG-13,99 min,"Action & Adventure, Comedies",99.0,min,2,11.0,2010.0s,7.0,2018.0,1,Médio,Intermediário,0.31067961165048547,-0.08913752023988618
s5494,Movie,Handsome: A Netflix Mystery Movie,Jeff Garlin,United States,2017-05-05,2017.0,TV-MA,81 min,Comedies,81.0,min,1,9.0,2010.0s,5.0,2017.0,1,Médio,Intermediário,0.2524271844660194,-0.3159226000035862
s7397,Movie,Mango Dreams,John Upchurch,United States,2018-03-15,2016.0,TV-14,92 min,"Dramas, Independent Movies",92.0,min,2,10.0,2010.0s,3.0,2018.0,1,Médio,Intermediário,0.28802588996763756,-0.2025300601217362
s4929,Movie,Come Sunday,Joshua Marston,United States,2018-04-13,2018.0,TV-14,105 min,"Dramas, Faith & Spirituality, Independent Movies",105.0,min,3,8.0,2010.0s,4.0,2018.0,1,Médio,Novo,0.3300970873786408,-0.42931513988543624
s351,Movie,Space Cowboys,Clint Eastwood,United States,2021-08-01,2000.0,PG-13,130 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",130.0,min,3,26.0,2000.0s,8.0,2021.0,1,Longo,Antigo,0.4110032362459547,1.611750577987864
s3484,TV Show,El Marginal,,,2019-09-27,2019.0,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3.0,Seasons,3,7.0,2010.0s,9.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s1544,TV Show,Black Ink Crew New York,,United States,2020-12-15,2014.0,TV-14,2 Seasons,Reality TV,2.0,Seasons,1,12.0,2010.0s,12.0,2020.0,0,Série (Temporadas),Antigo,,0.024255019641963835
s5331,Movie,Los Herederos,,Mexico,2017-08-12,2015.0,TV-MA,71 min,"Dramas, International Movies",71.0,min,2,11.0,2010.0s,8.0,2017.0,1,Médio,Intermediário,0.22006472491909387,-0.08913752023988618
s1769,Movie,The Next Karate Kid,,United States,,1994.0,PG,107 min,"Action & Adventure, Dramas, Sports Movies",107.0,min,3,32.0,1990.0s,,,1,Médio,Antigo,0.3365695792880259,2.292105817278964
s8606,TV Show,Top Grier,,United States,2018-12-31,2018.0,TV-MA,3 Seasons,Reality TV,3.0,Seasons,1,8.0,2010.0s,12.0,2018.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s2207,Movie,Project Marathwada,Bhavin Wadia,India,2020-07-25,2016.0,TV-MA,103 min,"Dramas, Independent Movies, International Movies",103.0,min,3,10.0,2010.0s,7.0,2020.0,1,Médio,Intermediário,0.3236245954692557,-0.2025300601217362
s7102,TV Show,마녀사냥,,South Korea,2018-02-19,2015.0,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",1.0,Season,3,11.0,2010.0s,2.0,2018.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s6693,Movie,Employee of the Month,Greg Coolidge,United States,2020-10-01,2006.0,PG-13,108 min,"Comedies, Romantic Movies",108.0,min,2,20.0,2000.0s,10.0,2020.0,1,Médio,Antigo,0.33980582524271846,0.9313953386967639
s5763,TV Show,Be with Me,,Taiwan,2016-10-01,2015.0,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1.0,Season,3,11.0,2010.0s,10.0,2016.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s7356,Movie,LoveTrue,Alma Har'el,United States,,2016.0,TV-MA,82 min,Documentaries,82.0,min,1,10.0,2010.0s,,,1,Médio,Intermediário,0.255663430420712,-0.2025300601217362
s4494,Movie,Illang: The Wolf Brigade,Kim Jee-woon,South Korea,,2018.0,TV-MA,140 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",140.0,min,3,8.0,2010.0s,,,1,Longo,Novo,0.44336569579288027,-0.42931513988543624
s4170,Movie,Mi Obra Maestra,Gastón Duprat,Argentina,2019-01-25,2018.0,TV-MA,105 min,"Comedies, International Movies",105.0,min,2,8.0,2010.0s,1.0,2019.0,1,Médio,Novo,0.3300970873786408,-0.42931513988543624
s4865,Movie,Spivak,"Anthony Abrams, Adam Larson Broder",United States,2018-05-12,2017.0,TV-MA,92 min,"Comedies, Independent Movies",92.0,min,2,9.0,2010.0s,5.0,2018.0,1,Médio,Intermediário,0.28802588996763756,-0.3159226000035862
s2223,TV Show,Street Food: Latin America,,Pakistan,2020-07-21,2020.0,TV-PG,1 Season,"Docuseries, Spanish-Language TV Shows",1.0,Season,2,6.0,2020.0s,7.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s7262,Movie,Lady Bloodfight,Chris Nahon,Hong Kong,2017-08-05,2016.0,R,101 min,Action & Adventure,101.0,min,1,10.0,2010.0s,8.0,2017.0,1,Médio,Intermediário,0.31715210355987056,-0.2025300601217362
s7269,TV Show,Last,,South Korea,2017-05-22,2015.0,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",1.0,Season,3,11.0,2010.0s,5.0,2017.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s7022,Movie,Hulk Vs.,"Sam Liu, Frank Paur",United States,2020-06-01,2009.0,,83 min,"Action & Adventure, Sci-Fi & Fantasy",83.0,min,2,17.0,2000.0s,6.0,2020.0,1,Médio,Antigo,0.25889967637540456,0.5912177190512139
s4074,Movie,Four Sisters and a Wedding,Cathy Garcia-Molina,Philippines,2019-02-27,2013.0,TV-14,125 min,"Comedies, Dramas, International Movies",125.0,min,3,13.0,2010.0s,2.0,2019.0,1,Longo,Antigo,0.39482200647249194,0.13764755952381386
s5964,Movie,1-Oct,Kunle Afolayan,Nigeria,2019-09-01,2014.0,TV-14,149 min,"Dramas, International Movies, Thrillers",149.0,min,3,12.0,2010.0s,9.0,2019.0,1,Longo,Antigo,0.4724919093851133,0.024255019641963835
s4849,TV Show,Something in the Rain,,South Korea,2018-05-26,2018.0,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1.0,Season,3,8.0,2010.0s,5.0,2018.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s741,Movie,A Haunted House 2,Michael Tiddes,United States,2021-06-10,2014.0,R,86 min,"Comedies, Horror Movies",86.0,min,2,12.0,2010.0s,6.0,2021.0,1,Médio,Antigo,0.26860841423948223,0.024255019641963835
s1390,Movie,Friendsgiving,Nicol Paone,United States,2021-01-21,2020.0,R,95 min,Comedies,95.0,min,1,6.0,2020.0s,1.0,2021.0,1,Médio,Novo,0.2977346278317152,-0.6561002196491362
s5467,Movie,The Mitfords: A Tale of Two Sisters,Edward Cotterill,United Kingdom,2017-06-01,2017.0,TV-PG,44 min,Documentaries,44.0,min,1,9.0,2010.0s,6.0,2017.0,1,Curto,Intermediário,0.13268608414239483,-0.3159226000035862
s3051,TV Show,Thieves of the Wood,,,2020-01-02,2019.0,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",1.0,Season,3,7.0,2010.0s,1.0,2020.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s3077,TV Show,The Bride of Habaek,,South Korea,2020-01-01,2017.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1.0,Season,3,9.0,2010.0s,1.0,2020.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s6750,Movie,Figures of Speech,Ari Levinson,United States,,2016.0,TV-PG,92 min,Documentaries,92.0,min,1,10.0,2010.0s,,,1,Médio,Intermediário,0.28802588996763756,-0.2025300601217362
s756,Movie,Kitty Love: An Homage to Cats,,Netherlands,2021-06-05,2021.0,TV-G,61 min,"Children & Family Movies, Documentaries, International Movies",61.0,min,3,5.0,2020.0s,6.0,2021.0,1,Médio,Novo,0.1877022653721683,-0.7694927595309863
s373,Movie,Rurouni Kenshin: The Beginning,Keishi Otomo,,2021-07-30,2021.0,TV-MA,138 min,"Action & Adventure, International Movies",138.0,min,2,5.0,2020.0s,7.0,2021.0,1,Longo,Novo,0.4368932038834952,-0.7694927595309863
s3615,TV Show,Reply 1997,Shin Won-ho,,2019-08-08,2012.0,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1.0,Season,3,14.0,2010.0s,8.0,2019.0,0,Série (Temporadas),Antigo,,0.25104009940566385
s1735,Movie,Midnight at the Magnolia,Maxwell McGuire,Canada,2020-11-05,2020.0,TV-G,87 min,"Comedies, Romantic Movies",87.0,min,2,6.0,2020.0s,11.0,2020.0,1,Médio,Novo,0.27184466019417475,-0.6561002196491362
s7526,Movie,Mune: Guardian of the Moon,"Alexandre Heboyan, Benoît Philippon",,2018-01-26,2014.0,PG,85 min,Children & Family Movies,85.0,min,1,12.0,2010.0s,1.0,2018.0,1,Médio,Antigo,0.26537216828478966,0.024255019641963835
s5131,Movie,Jaal,Umesh Mehra,Indid,2017-12-08,1986.0,,162 min,"Action & Adventure, International Movies",162.0,min,2,40.0,1980.0s,12.0,2017.0,1,Longo,Antigo,0.5145631067961165,3.1992461363337643
s2249,Movie,The Claudia Kishi Club,Sue Ding,United States,,2020.0,TV-14,17 min,Documentaries,17.0,min,1,6.0,2020.0s,,,1,Curto,Novo,0.045307443365695796,-0.6561002196491362
s6265,TV Show,Beauty & the Beast,,Canada,2016-09-19,2016.0,TV-14,4 Seasons,"Crime TV Shows, Romantic TV Shows, TV Dramas",4.0,Seasons,3,10.0,2010.0s,9.0,2016.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s5193,TV Show,The Golden Path,,Pakistan,,2007.0,TV-MA,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,19.0,2000.0s,,,0,Série (Temporadas),Antigo,,0.8180027988149139
s3035,TV Show,Giri / Haji,,United Kingdom,2020-01-10,2019.0,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",1.0,Season,3,7.0,2010.0s,1.0,2020.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s1664,Movie,Dolly Parton’s Christmas on the Square,,United States,2020-11-22,2020.0,TV-PG,99 min,"Children & Family Movies, Music & Musicals",99.0,min,2,6.0,2020.0s,11.0,2020.0,1,Médio,Novo,0.31067961165048547,-0.6561002196491362
s7173,Movie,Katt Williams: Live,Alphonso J. Wesson,United States,2018-07-19,2006.0,NR,85 min,Stand-Up Comedy,85.0,min,1,20.0,2000.0s,7.0,2018.0,1,Médio,Antigo,0.26537216828478966,0.9313953386967639
s1117,TV Show,Glimpses of a Future,,Pakistan,,2020.0,TV-PG,1 Season,"Docuseries, International TV Shows",1.0,Season,2,6.0,2020.0s,,,0,Série (Temporadas),Novo,,-0.6561002196491362
s2098,Movie,Rising Phoenix,,United Kingdom,2020-08-26,2020.0,PG-13,107 min,"Documentaries, International Movies, Sports Movies",107.0,min,3,6.0,2020.0s,8.0,2020.0,1,Médio,Novo,0.3365695792880259,-0.6561002196491362
s4828,Movie,Pacificum: Return to the Ocean,"Mariana Tschudi, Héctor Gálvez",Peru,2018-06-15,2017.0,TV-G,74 min,"Documentaries, International Movies",74.0,min,2,9.0,2010.0s,6.0,2018.0,1,Médio,Intermediário,0.22977346278317154,-0.3159226000035862
s7879,TV Show,Robotech,,United States,2016-10-01,1985.0,TV-MA,1 Season,Anime Series,1.0,Season,1,41.0,1980.0s,10.0,2016.0,0,Série (Temporadas),Antigo,,3.3126386762156144
s8243,Movie,The Charnel House,Craig Moss,,2017-02-04,2016.0,R,93 min,"Horror Movies, Thrillers",93.0,min,2,10.0,2010.0s,2.0,2017.0,1,Médio,Intermediário,0.29126213592233013,-0.2025300601217362
s6486,Movie,Chupke Chupke,,India,,1975.0,TV-PG,127 min,"Classic Movies, Comedies, International Movies",127.0,min,3,51.0,1970.0s,,,1,Longo,Antigo,0.40129449838187703,4.4465640750341136
s8788,Movie,You Can’t Fight Christmas,Kenny Young,United States,2017-12-19,2017.0,TV-PG,85 min,"Comedies, Romantic Movies",85.0,min,2,9.0,2010.0s,12.0,2017.0,1,Médio,Intermediário,0.26537216828478966,-0.3159226000035862
s7053,Movie,Iceman,,China,,2014.0,R,104 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",104.0,min,3,12.0,2010.0s,,,1,Médio,Antigo,0.3268608414239482,0.024255019641963835
s773,TV Show,Summertime,,Italy,2021-06-03,2021.0,TV Show,2 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",2.0,Seasons,3,5.0,2020.0s,6.0,2021.0,0,Série (Temporadas),Novo,,-0.7694927595309863
s8262,Movie,The Crying Game,Neil Jordan,United Kingdom,2020-01-01,1992.0,,112 min,"Classic Movies, Independent Movies, Thrillers",112.0,min,3,34.0,1990.0s,1.0,2020.0,1,Médio,Antigo,0.3527508090614887,2.518890897042664
s6666,Movie,Eddie Murphy: Delirious,Bruce Gowers,United States,2018-04-15,1983.0,,69 min,Stand-Up Comedy,69.0,min,1,43.0,1980.0s,4.0,2018.0,1,Médio,Antigo,0.21359223300970875,3.5394237559793145
s3315,Movie,100 Things to do Before High School,,United States,2019-11-02,2014.0,TV-Y,44 min,Movies,44.0,min,1,12.0,2010.0s,11.0,2019.0,1,Curto,Antigo,0.13268608414239483,0.024255019641963835
s1107,Movie,Cross: Rise of the Villains,"Patrick Durham, Paul G. Volk",United States,2021-04-02,2019.0,R,100 min,Action & Adventure,100.0,min,1,7.0,2010.0s,4.0,2021.0,1,Médio,Novo,0.31391585760517804,-0.5427076797672862
s7015,Movie,How to Be a Latin Lover,Ken Marino,Mexico,2019-11-01,2017.0,,116 min,Comedies,116.0,min,1,9.0,2010.0s,11.0,2019.0,1,Médio,Intermediário,0.36569579288025894,-0.3159226000035862
s3215,Movie,Payday,Cheta Chukwu,,2019-11-29,2018.0,TV-MA,110 min,"Comedies, Independent Movies, International Movies",110.0,min,3,8.0,2010.0s,11.0,2019.0,1,Médio,Novo,0.34627831715210355,-0.42931513988543624
s6806,Movie,Friend Request,Simon Verhoeven,Germany,2018-04-18,2016.0,R,92 min,"Horror Movies, International Movies",92.0,min,2,10.0,2010.0s,4.0,2018.0,1,Médio,Intermediário,0.28802588996763756,-0.2025300601217362
s2399,Movie,Okko's Inn,Kitaro Kosaka,Japan,2020-06-12,2018.0,PG,96 min,"Anime Features, Children & Family Movies",96.0,min,2,8.0,2010.0s,6.0,2020.0,1,Médio,Novo,0.3009708737864078,-0.42931513988543624
s3962,TV Show,Pablo,,United Kingdom,,2017.0,TV-Y,1 Season,"British TV Shows, Kids' TV",1.0,Season,2,9.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s5371,Movie,I Called Him Morgan,Kasper Collin,Sweden,,2016.0,TV-14,91 min,"Documentaries, Music & Musicals",91.0,min,2,10.0,2010.0s,,,1,Médio,Intermediário,0.284789644012945,-0.2025300601217362
s2737,TV Show,Man Like Mobeen,,United Kingdom,,2020.0,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Comedies",3.0,Seasons,3,6.0,2020.0s,,,0,Série (Temporadas),Novo,,-0.6561002196491362
s4063,Movie,The Boy Who Harnessed the Wind,,United Kingdom,2019-03-01,2019.0,TV-PG,114 min,"Children & Family Movies, Dramas, Independent Movies",114.0,min,3,7.0,2010.0s,3.0,2019.0,1,Médio,Novo,0.3592233009708738,-0.5427076797672862
s3419,Movie,League of Legends Origins,Leslie Iwerks,United States,2019-10-16,2019.0,TV-MA,78 min,Documentaries,78.0,min,1,7.0,2010.0s,10.0,2019.0,1,Médio,Novo,0.24271844660194175,-0.5427076797672862
s8681,Movie,Viswasapoorvam Mansoor,P.T. Kunju Muhammad,,2018-07-01,2017.0,TV-14,125 min,"Dramas, International Movies",125.0,min,2,9.0,2010.0s,7.0,2018.0,1,Longo,Intermediário,0.39482200647249194,-0.3159226000035862
s4434,Movie,Do Dooni Chaar,,,2018-11-01,2010.0,TV-PG,106 min,"Comedies, International Movies",106.0,min,2,16.0,2010.0s,11.0,2018.0,1,Médio,Antigo,0.33333333333333337,0.4778251791693639
s5729,TV Show,Just You,,Taiwan,2016-11-01,2013.0,TV Show,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1.0,Season,3,13.0,2010.0s,11.0,2016.0,0,Série (Temporadas),Antigo,,0.13764755952381386
s7847,Movie,Red Trees,Marina Willer,Unitd Kingdom,2018-03-24,2017.0,TV-PG,80 min,"Documentaries, International Movies",80.0,min,2,9.0,2010.0s,3.0,2018.0,1,Médio,Intermediário,0.2491909385113269,-0.3159226000035862
s4201,TV Show,Friends from College,,United States,2019-01-11,2019.0,TV-MA,2 Seasons,"Romantic TV Shows, TV Comedies",2.0,Seasons,2,7.0,2010.0s,1.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s4162,Movie,Surga Yang Tak Dirindukan 2,"Hanung Bramantyo, Meisa Felaroze",Indonesia,2019-01-28,2017.0,TV-14,119 min,"Dramas, Faith & Spirituality, International Movies",119.0,min,3,9.0,2010.0s,1.0,2019.0,1,Médio,Intermediário,0.3754045307443366,-0.3159226000035862
